new_pos=(0, 0), new_pos_sym='\\', direction=1
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 10 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 87, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 26 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 80, in trace_light
    return (trace_light(new_pos, +2), trace_light(new_pos, -2))
            ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 3 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 87, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 80, in trace_light
    return (trace_light(new_pos, +2), trace_light(new_pos, -2))
            ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 2 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 87, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 10 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 34 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 85, in trace_light
    return (trace_light(new_pos, -1), trace_light(new_pos, 1))
            ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 4 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 1 more time]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 82, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 1 more time]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 33 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 26 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 4 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 80, in trace_light
    return (trace_light(new_pos, +2), trace_light(new_pos, -2))
            ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 85, in trace_light
    return (trace_light(new_pos, -1), trace_light(new_pos, 1))
                                      ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 3 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 82, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 10 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 2 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 7 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 1 more time]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 1 more time]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 9 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 82, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 8 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 85, in trace_light
    return (trace_light(new_pos, -1), trace_light(new_pos, 1))
            ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 12 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 80, in trace_light
    return (trace_light(new_pos, +2), trace_light(new_pos, -2))
                                      ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 6 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 80, in trace_light
    return (trace_light(new_pos, +2), trace_light(new_pos, -2))
                                      ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 20 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 23 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 82, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 23 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 85, in trace_light
    return (trace_light(new_pos, -1), trace_light(new_pos, 1))
                                      ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 14 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 74, in trace_light
    print(f"{new_pos=}, {new_pos_sym=}, {direction=}")
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RecursionError: maximum recursion depth exceeded while getting the repr of an object
